id,Source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights
2050,Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
2051,Student67,idtnfiantnk62d,directed,post_graph,13,0,0,1,14
2052,Student67,Teacher6,directed,user_graph,13,0,0,1,14
2053,Teacher6,idtnfiantnk62d,directed,post_graph,13,0,0,1,14
2054,Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
2055,Student67,idtnfiantnk62d,directed,post_graph,13,0,0,1,14
2056,Student67,Teacher6,directed,user_graph,13,0,0,1,14
2079,Student24,idtnnxuw11d66o,directed,post_graph,13,0,0,0,13
2080,Student24,Teacher6,directed,user_graph,13,0,0,0,13
2081,Student24,idtnnxuw11d66o,directed,post_graph,13,0,0,0,13
2082,Student24,Teacher6,directed,user_graph,13,0,0,0,13
2083,Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,0,13
2084,Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
2085,Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
2086,Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
2087,Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
2088,Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
2089,Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
2090,Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
2091,Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
2092,Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
2093,Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
2094,Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
2095,Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,0,13
2096,Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
2097,Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
2098,Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
2099,Student24,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
2100,Student24,Teacher6,directed,user_graph,13,0,0,1,14
2101,Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
2102,Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
2103,Teacher6,idtnnxuw11d66o,directed,post_graph,13,0,0,1,14
2104,Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
2228,Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2230,Teacher7,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2232,Teacher7,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2234,Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2236,Teacher7,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2238,Teacher2,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2240,Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2242,Teacher2,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2244,Teacher2,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2246,Teacher2,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2248,Teacher2,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2250,Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,0,13
2252,Student11,idtuzwlmimg1ms,directed,post_graph,13,0,0,1,14
2408,Student77,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2409,Student77,Teacher6,directed,user_graph,13,0,0,0,13
2410,Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2411,Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
2412,Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2413,Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
2414,Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2415,Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
2416,Student77,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2417,Student77,Teacher6,directed,user_graph,13,0,0,0,13
2418,Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2419,Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
2420,Student77,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2421,Student77,Teacher6,directed,user_graph,13,0,0,0,13
2422,Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2423,Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
2424,Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2425,Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
2426,Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2427,Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
2428,Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2429,Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
2430,Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,0,13
2431,Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
2432,Teacher6,idua68da1c36dc,directed,post_graph,13,0,0,1,14
2433,Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
2877,Student2,idynukfjzdr7n1,directed,post_graph,13,0,0,0,13
2878,Student2,Student10,directed,user_graph,13,0,0,0,13
4595,Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4596,Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
4597,Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4598,Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
4599,Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4600,Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
4601,Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4602,Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
4603,Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4604,Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
4605,Student58,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4606,Student58,Teacher2,directed,user_graph,13,0,0,0,13
4607,Student13,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4608,Student13,Teacher2,directed,user_graph,13,0,0,0,13
4609,Student13,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4610,Student13,Teacher2,directed,user_graph,13,0,0,0,13
4611,Student13,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4612,Student13,Teacher2,directed,user_graph,13,0,0,0,13
4613,Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4614,Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
4615,Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4616,Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
4617,Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,0,13
4618,Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
4619,Teacher2,if7au5gl3ib5gy,directed,post_graph,13,0,0,1,14
4620,Teacher2,Teacher2,directed,user_graph,13,0,0,1,14
2078,Teacher6,idtnnxuw11d66o,directed,post_graph,13,2,0,0,15
2030,Teacher6,idtnfiantnk62d,directed,post_graph,13,4,0,0,17
2407,Teacher6,idua68da1c36dc,directed,post_graph,13,5,0,0,18
4594,Teacher2,if7au5gl3ib5gy,directed,post_graph,13,5,0,0,18
1533,Teacher2,ids7a58a4yv5qc,directed,post_graph,13,6,0,0,19
1560,Teacher2,ids7bttey294uy,directed,post_graph,13,6,0,0,19
2876,Student10,idynukfjzdr7n1,directed,post_graph,13,64,0,0,77
1663,Teacher2,ids7symq25d5vv,directed,post_graph,13,7,0,0,20
1151,Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1152,Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
1153,Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1154,Student4,Teacher4,directed,user_graph,14,0,0,0,14
1155,Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1156,Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
1157,Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1158,Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
1159,Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1160,Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
1161,Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1162,Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
1163,Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1164,Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
1165,Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1166,Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
1167,Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1168,Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
1169,Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1170,Student4,Teacher4,directed,user_graph,14,0,0,0,14
1171,Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1172,Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
1173,Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1174,Student4,Teacher4,directed,user_graph,14,0,0,0,14
1175,Student4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1176,Student4,Teacher4,directed,user_graph,14,0,0,0,14
1177,Teacher4,idrlxlyotxk4k8,directed,post_graph,14,0,0,0,14
1178,Teacher4,Teacher4,directed,user_graph,14,0,0,0,14
3843,Student10,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3845,Student24,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3847,Student72,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3849,Student13,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3851,Student51,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3853,Student85,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3855,Teacher2,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3857,Student8,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3859,Student73,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3861,Student76,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3863,Student9,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3865,Student101,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3867,Student95,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
3869,Student29,iela9vtghe31k5,directed,post_graph,14,0,0,0,14
4747,Teacher2,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4749,Student10,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4751,Student1,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4753,Student85,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4755,Student24,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4757,Student91,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4759,Student63,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4761,Student22,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4763,Student86,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4765,Student98,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4767,Student36,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4769,Student8,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4771,Student101,ifed53gb2epb,directed,post_graph,14,0,0,0,14
4773,Student92,ifed53gb2epb,directed,post_graph,14,0,0,0,14
1150,Teacher4,idrlxlyotxk4k8,directed,post_graph,14,4,0,0,18
3968,Student101,iepz09lhwwo2vd,directed,post_graph,15,1,0,0,16
4018,Student6,ieqsfiq6daw1yz,directed,post_graph,15,1,0,0,16
4138,Teacher2,iexmjexhtql2c6,directed,post_graph,15,1,0,0,16
455,Teacher2,idkozyrjfs05nx,directed,post_graph,15,2,0,0,17
735,Teacher2,idqtwrrsc194fn,directed,post_graph,15,2,0,0,17
2879,Student71,idyq5kbxk235ao,directed,post_graph,15,2,0,0,17
3708,Student3,iefme85iwo82jp,directed,post_graph,15,2,0,0,17
3873,Student41,iem1mlau6qg8n,directed,post_graph,15,2,0,0,17
4017,Student80,ieqoxh3cgme5cn,directed,post_graph,15,2,0,0,17
4137,Teacher2,iexmj0dfuom204,directed,post_graph,15,2,0,0,17
4139,Teacher2,iexmju0lxhv6hm,directed,post_graph,15,2,0,0,17
4145,Teacher2,iexmkm6djxp6v4,directed,post_graph,15,2,0,0,17
4151,Teacher2,iexmljylp2p70m,directed,post_graph,15,2,0,0,17
4162,Teacher2,iexmpjvzc392xt,directed,post_graph,15,2,0,0,17
4169,Teacher2,iexmt5vx88q1d3,directed,post_graph,15,2,0,0,17
4170,Teacher2,iexmtomhhpz4f2,directed,post_graph,15,2,0,0,17
4171,Teacher2,iexmu7qd6bv2gs,directed,post_graph,15,2,0,0,17
4182,Teacher2,iexn6cct4p042t,directed,post_graph,15,2,0,0,17
4183,Teacher2,iexn6y9ebph9o,directed,post_graph,15,2,0,0,17
4184,Teacher2,iexn7pa8mvi4w4,directed,post_graph,15,2,0,0,17
4313,Misc1,if1c05w09dn49h,directed,post_graph,15,2,0,0,17
4529,Student80,if5l0l66yc17oa,directed,post_graph,15,28,0,0,43
4128,Student35,iew33g6s7hok5,directed,post_graph,15,29,0,0,44
4016,Teacher7,ieqkkbl2fpu2mm,directed,post_graph,15,3,0,0,18
569,Student82,idn8h3xz9p9xo,directed,post_graph,15,30,0,0,45
3205,Student43,ie4yqoe4ais74,directed,post_graph,15,31,0,0,46
3403,Student53,ie8q99zv3be623,directed,post_graph,15,42,0,0,57
2863,Student6,idy7noc5fu28a,directed,post_graph,15,43,0,0,58
623,Student55,idpi6p5vf1d5h3,directed,post_graph,15,49,0,0,64
1740,Teacher2,ids7zb1t3v3v6,directed,post_graph,15,5,0,0,20
3401,Student100,ie8mpyu5ggz5si,directed,post_graph,15,50,0,0,65
2865,Student55,idyhum9v12a5jh,directed,post_graph,15,51,0,0,66
4318,Teacher2,if2zxvgt3d31az,directed,post_graph,15,51,0,0,66
3299,Student21,ie5wrlpbo30n1,directed,post_graph,15,52,0,0,67
3905,Student55,ienxgtk42bu4e4,directed,post_graph,15,53,0,0,68
4640,Student43,if8d4f8d5fk16x,directed,post_graph,15,53,0,0,68
3874,Student46,iem5a8xd4te3pm,directed,post_graph,15,54,0,0,69
4247,Student76,iez5q02cibo6s4,directed,post_graph,15,54,0,0,69
4316,Student84,if24nsqr6363o4,directed,post_graph,15,55,0,0,70
4621,Teacher3,if7fd8796eu6x1,directed,post_graph,15,6,0,0,21
622,Student13,idphzkjjkomb1,directed,post_graph,15,7,0,0,22
804,Student90,idratehur3g75e,directed,post_graph,16,0,0,0,16
806,Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
808,Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
810,Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
812,Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
814,Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
816,Student90,idratehur3g75e,directed,post_graph,16,0,0,0,16
818,Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
820,Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
822,Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
824,Student90,idratehur3g75e,directed,post_graph,16,0,0,0,16
826,Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
828,Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
830,Student90,idratehur3g75e,directed,post_graph,16,0,0,0,16
832,Student90,idratehur3g75e,directed,post_graph,16,0,0,0,16
834,Teacher5,idratehur3g75e,directed,post_graph,16,0,0,0,16
1018,Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1020,Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1022,Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1024,Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1026,Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1028,Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1030,Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1032,Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1034,Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1036,Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1038,Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1040,Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1042,Student73,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1044,Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,0,16
1046,Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,1,17
1048,Teacher5,idrc4mnvg147fp,directed,post_graph,16,0,0,1,17
1691,Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1692,Student93,Teacher2,directed,user_graph,16,0,0,0,16
1693,Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1694,Student93,Teacher2,directed,user_graph,16,0,0,0,16
1695,Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1696,Student93,Teacher2,directed,user_graph,16,0,0,0,16
1697,Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1698,Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
1699,Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1700,Student93,Teacher2,directed,user_graph,16,0,0,0,16
1701,Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1702,Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
1703,Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1704,Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
1705,Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1706,Student93,Teacher2,directed,user_graph,16,0,0,0,16
1707,Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1708,Student93,Teacher2,directed,user_graph,16,0,0,0,16
1709,Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1710,Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
1711,Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1712,Student93,Teacher2,directed,user_graph,16,0,0,0,16
1713,Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1714,Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
1715,Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1716,Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
1717,Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1718,Student93,Teacher2,directed,user_graph,16,0,0,0,16
1719,Student93,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1720,Student93,Teacher2,directed,user_graph,16,0,0,0,16
1721,Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,0,0,0,16
1722,Teacher2,Teacher2,directed,user_graph,16,0,0,0,16
2608,Student81,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2610,Student91,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2612,Student45,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2614,Student17,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2616,Student28,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2618,Student38,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2620,Student24,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2622,Student100,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2624,Student93,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2626,Student88,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2628,Teacher5,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2630,Student9,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2632,Student79,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2634,Student55,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2636,Student87,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2638,Teacher3,idvvqdn9fr15dr,directed,post_graph,16,0,0,0,16
2881,Student11,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2882,Student11,Student95,directed,user_graph,16,0,0,0,16
2883,Student6,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2884,Student6,Student95,directed,user_graph,16,0,0,0,16
2885,Student100,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2886,Student100,Student95,directed,user_graph,16,0,0,0,16
2887,Student59,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2888,Student59,Student95,directed,user_graph,16,0,0,0,16
2889,Student80,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2890,Student80,Student95,directed,user_graph,16,0,0,0,16
2891,Student55,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2892,Student55,Student95,directed,user_graph,16,0,0,0,16
2893,Student85,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2894,Student85,Student95,directed,user_graph,16,0,0,0,16
2895,Student43,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2896,Student43,Student95,directed,user_graph,16,0,0,0,16
2897,Student71,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2898,Student71,Student95,directed,user_graph,16,0,0,0,16
2899,Student76,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2900,Student76,Student95,directed,user_graph,16,0,0,0,16
2901,Student74,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2902,Student74,Student95,directed,user_graph,16,0,0,0,16
2903,Student88,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2904,Student88,Student95,directed,user_graph,16,0,0,0,16
2905,Teacher2,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2906,Teacher2,Student95,directed,user_graph,16,0,0,0,16
2907,Student79,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2908,Student79,Student95,directed,user_graph,16,0,0,0,16
2909,Student96,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2910,Student96,Student95,directed,user_graph,16,0,0,0,16
2911,Student101,idyty406lw4l3,directed,post_graph,16,0,0,0,16
2912,Student101,Student95,directed,user_graph,16,0,0,0,16
3262,Student58,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3264,Student87,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3266,Student54,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3268,Student9,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3270,Student1,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3272,Student26,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3274,Student51,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3276,Student86,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3278,Student90,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3280,Student77,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3282,Student24,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3284,Student76,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3286,Student28,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3288,Student100,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3290,Student15,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3292,Student33,ie5tz38ia5x1gk,directed,post_graph,16,0,0,0,16
3476,Teacher2,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3478,Student6,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3480,Student9,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3482,Student13,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3484,Student44,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3486,Student24,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3488,Student9,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3490,Student98,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3492,Student74,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3494,Student26,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3496,Student51,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3498,Student86,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3500,Misc3,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3502,Student73,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3504,Student43,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
3506,Student40,ieaoguhzw16606,directed,post_graph,16,0,0,0,16
4080,Student88,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4082,Student4,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4084,Student24,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4086,Student1,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4088,Student91,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4090,Student22,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4092,Student51,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4094,Student71,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4096,Student45,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4098,Student61,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4100,Misc3,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4102,Student17,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4104,Student38,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4106,Student101,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4108,Student86,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
4110,Student43,ievg72k95ju71l,directed,post_graph,16,0,0,0,16
736,Teacher2,idquiivus6z1o0,directed,post_graph,16,2,0,0,18
3003,Teacher5,ie09ikaxa9659l,directed,post_graph,16,2,0,0,18
3901,Teacher2,ien6ns3kiulqu,directed,post_graph,16,2,0,0,18
4130,Teacher2,iexmhhp4sy4q7,directed,post_graph,16,2,0,0,18
4136,Teacher2,iexmin39svg4k0,directed,post_graph,16,2,0,0,18
4168,Teacher2,iexmrpkap2g4p4,directed,post_graph,16,2,0,0,18
4172,Teacher2,iexn0ak6uoi3w2,directed,post_graph,16,2,0,0,18
4173,Teacher2,iexn0yo3qev4xy,directed,post_graph,16,2,0,0,18
4174,Teacher2,iexn1qmnevj5hn,directed,post_graph,16,2,0,0,18
4176,Teacher2,iexn4f7anjm4it,directed,post_graph,16,2,0,0,18
3637,Student99,ief06f51l637im,directed,post_graph,16,24,0,0,40
1388,Student8,idrnm6doze35zn,directed,post_graph,16,38,0,0,54
3710,Student13,iefxrup8hhw5xz,directed,post_graph,16,40,0,0,56
2641,Student32,idw6745mdf03sp,directed,post_graph,16,42,0,0,58
1875,Student1,idt2cec2trbox,directed,post_graph,16,44,0,0,60
3300,Student71,ie5xe2sg22t3xh,directed,post_graph,16,53,0,0,69
1690,Teacher2,ids7vk6c8vv5jj,directed,post_graph,16,6,0,0,22
2880,Student95,idyty406lw4l3,directed,post_graph,16,66,0,0,82
955,Student82,idrb[firstname]r7w56y1,directed,post_graph,17,0,0,0,17
