source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights
Student65,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11
Student65,Teacher2,directed,user_graph,11,0,0,0,11
Teacher2,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
Student65,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11
Student65,Teacher2,directed,user_graph,11,0,0,0,11
Student65,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11
Student65,Teacher2,directed,user_graph,11,0,0,0,11
Teacher2,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
Teacher2,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
Teacher2,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
Student65,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11
Student65,Teacher2,directed,user_graph,11,0,0,0,11
Student65,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11
Student65,Teacher2,directed,user_graph,11,0,0,0,11
Teacher2,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
Student2,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11
Student2,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Student2,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11
Student2,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,idtm0dfki0d6r4,directed,post_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Student19,idutctlpvk52af,directed,post_graph,11,0,0,0,11
Student19,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,idutctlpvk52af,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,idutctlpvk52af,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,idutctlpvk52af,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,idutctlpvk52af,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,idutctlpvk52af,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,idutctlpvk52af,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Student19,idutctlpvk52af,directed,post_graph,11,0,0,0,11
Student19,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,idutctlpvk52af,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,idutctlpvk52af,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,idutctlpvk52af,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Student6,iduu927jqu68z,directed,post_graph,11,0,0,0,11
Student6,Teacher1,directed,user_graph,11,0,0,0,11
Student6,iduu927jqu68z,directed,post_graph,11,0,0,0,11
Student6,Teacher1,directed,user_graph,11,0,0,0,11
Student6,iduu927jqu68z,directed,post_graph,11,0,0,0,11
Student6,Teacher1,directed,user_graph,11,0,0,0,11
Student6,iduu927jqu68z,directed,post_graph,11,0,0,0,11
Student6,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,iduu927jqu68z,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,iduu927jqu68z,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,iduu927jqu68z,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Student6,iduu927jqu68z,directed,post_graph,11,0,0,0,11
Student6,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,iduu927jqu68z,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,iduu927jqu68z,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,iduu927jqu68z,directed,post_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Student86,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11
Student86,Teacher4,directed,user_graph,11,0,0,0,11
Student29,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Student29,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student22,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11
Student22,Teacher4,directed,user_graph,11,0,0,0,11
Student29,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Student29,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,if4nuc4ipjh6rh,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrlz9cedic61l,directed,post_graph,11,4,0,0,15
Teacher4,idrm3sbp5rfj,directed,post_graph,11,4,0,0,15
Teacher4,idrm8mkez5e1up,directed,post_graph,11,4,0,0,15
Teacher4,idrm5zcvoecp7,directed,post_graph,11,5,0,0,16
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,5,0,0,16
Teacher6,idtm0dfki0d6r4,directed,post_graph,11,5,0,0,16
Teacher1,idutctlpvk52af,directed,post_graph,11,5,0,0,16
Teacher1,iduu927jqu68z,directed,post_graph,11,5,0,0,16
Teacher4,if4nuc4ipjh6rh,directed,post_graph,11,5,0,0,16
Teacher2,ids76l1wjfq2ob,directed,post_graph,11,6,0,0,17
Student1,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Student76,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Student6,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Teacher2,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Student9,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Student8,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Misc4,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Student52,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Student90,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Student22,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Student34,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Student46,idi4tcownx036b,directed,post_graph,12,0,0,0,12
Student83,idrbpxq9kmy5nh,directed,post_graph,12,0,0,0,12
Teacher5,idrbpxq9kmy5nh,directed,post_graph,12,0,0,0,12
Teacher5,idrbpxq9kmy5nh,directed,post_graph,12,0,0,0,12
Teacher5,idrbpxq9kmy5nh,directed,post_graph,12,0,0,0,12
Teacher5,idrbpxq9kmy5nh,directed,post_graph,12,0,0,0,12
Teacher5,idrbpxq9kmy5nh,directed,post_graph,12,0,0,0,12
Teacher5,idrbpxq9kmy5nh,directed,post_graph,12,0,0,0,12
Teacher5,idrbpxq9kmy5nh,directed,post_graph,12,0,0,0,12
Teacher5,idrbpxq9kmy5nh,directed,post_graph,12,0,0,0,12
Teacher5,idrbpxq9kmy5nh,directed,post_graph,12,0,0,0,12
Teacher5,idrbpxq9kmy5nh,directed,post_graph,12,0,0,1,13
Teacher5,idrbpxq9kmy5nh,directed,post_graph,12,0,0,1,13
Teacher4,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Misc3,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Misc3,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Misc3,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Misc3,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrlv9slkri3m7,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Student99,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Student99,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Student99,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Student99,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Student99,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Student99,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,idrmexam5k633x,directed,post_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Student34,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Student34,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Student34,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Student34,Teacher2,directed,user_graph,12,0,0,0,12
Student34,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Student34,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Student34,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Student34,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,ids72cw1s6i182,directed,post_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Student17,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12
Teacher3,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12
Teacher3,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12
Student17,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12
Teacher3,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12
Teacher3,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12
Student17,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12
Teacher5,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12
Teacher5,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12
Teacher5,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12
Teacher5,ids8zw9abux1p9,directed,post_graph,12,0,0,0,12
Teacher5,ids8zw9abux1p9,directed,post_graph,12,0,0,1,13
Student1,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Student1,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Student1,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Student1,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtlq1ns6l47dk,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtn16bo47p7g8,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtn16bo47p7g8,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtn16bo47p7g8,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtn16bo47p7g8,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtn16bo47p7g8,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtn16bo47p7g8,directed,post_graph,12,0,0,1,13
Teacher6,Teacher6,directed,user_graph,12,0,0,1,13
Teacher6,idtn16bo47p7g8,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtn16bo47p7g8,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtn16bo47p7g8,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtn16bo47p7g8,directed,post_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Student36,idtn16bo47p7g8,directed,post_graph,12,0,0,0,12
Student36,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,idtn16bo47p7g8,directed,post_graph,12,0,0,1,13
Teacher6,Teacher6,directed,user_graph,12,0,0,1,13
Student51,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student51,Student51,directed,user_graph,12,0,0,0,12
Student6,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student6,Student51,directed,user_graph,12,0,0,0,12
Student1,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student1,Student51,directed,user_graph,12,0,0,0,12
Student82,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student82,Student51,directed,user_graph,12,0,0,0,12
Student59,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student59,Student51,directed,user_graph,12,0,0,0,12
Student80,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student80,Student51,directed,user_graph,12,0,0,0,12
Student73,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student73,Student51,directed,user_graph,12,0,0,0,12
Student85,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student85,Student51,directed,user_graph,12,0,0,0,12
Student79,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student79,Student51,directed,user_graph,12,0,0,0,12
Student9,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student9,Student51,directed,user_graph,12,0,0,0,12
Student29,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student29,Student51,directed,user_graph,12,0,0,0,12
Student22,ieac9a0j6y06zw,directed,post_graph,12,0,0,0,12
Student22,Student51,directed,user_graph,12,0,0,0,12
Student61,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student76,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student48,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student91,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student85,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student22,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student51,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student24,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student9,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student73,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student68,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student65,iez47uxajww1im,directed,post_graph,12,0,0,0,12
Student73,idngyqf3fmsb1,directed,post_graph,12,1,0,0,13
Student40,if97hiq3di630u,directed,post_graph,12,1,0,0,13
Student41,ids0he3vabv3ag,directed,post_graph,12,18,0,0,30
Student64,idozco2lb9o449,directed,post_graph,12,2,0,0,14
Student97,idv3op26quf1cq,directed,post_graph,12,2,0,0,14
Student40,ie7c6ztvqun1rp,directed,post_graph,12,2,0,0,14
Misc3,ie7p2sxztxq7ku,directed,post_graph,12,2,0,0,14
Student38,ieiuk6adkdf19h,directed,post_graph,12,28,0,0,40
Student77,idovhlrycs66h5,directed,post_graph,12,3,0,0,15
Student74,idtmgs9x28t17e,directed,post_graph,12,3,0,0,15
Student75,ie4yvvwf8w9o8,directed,post_graph,12,3,0,0,15
Student38,ie92yuyd9y11n,directed,post_graph,12,3,0,0,15
Student100,ielaw2r7euf22k,directed,post_graph,12,3,0,0,15
Student38,iex825x7i38342,directed,post_graph,12,3,0,0,15
Student1,if1cd57alxm321,directed,post_graph,12,3,0,0,15
Teacher4,idrlv9slkri3m7,directed,post_graph,12,4,0,0,16
Teacher2,ids72cw1s6i182,directed,post_graph,12,4,0,0,16
Student1,ie27uw1dr721rq,directed,post_graph,12,4,0,0,16
Student1,ie5pwr3v5y96b3,directed,post_graph,12,4,0,0,16
Teacher6,idtn16bo47p7g8,directed,post_graph,12,5,0,0,17
Teacher4,idrmexam5k633x,directed,post_graph,12,6,0,0,18
Teacher6,idtlq1ns6l47dk,directed,post_graph,12,6,0,0,18
Student51,ieac9a0j6y06zw,directed,post_graph,12,61,0,0,73
Student40,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,0,13
Teacher5,idrbheqd9ke503,directed,post_graph,13,0,0,1,14
Student50,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13
Teacher5,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13
Teacher5,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13
Student50,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13
Teacher5,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13
Teacher5,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13
Teacher5,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13
Teacher5,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13
Teacher5,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13
Teacher5,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13
Teacher5,idrbkoihgpf4mb,directed,post_graph,13,0,0,0,13
Teacher5,idrbkoihgpf4mb,directed,post_graph,13,0,0,1,14
Teacher5,idrbkoihgpf4mb,directed,post_graph,13,0,0,1,14
Student18,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,0,13
Teacher5,idrc7y43q3g1u3,directed,post_graph,13,0,0,1,14
Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,1,14
Student8,Teacher2,directed,user_graph,13,0,0,1,14
Student8,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7a58a4yv5qc,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7bttey294uy,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student56,ids7bttey294uy,directed,post_graph,13,0,0,0,13
Student56,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7bttey294uy,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student56,ids7bttey294uy,directed,post_graph,13,0,0,0,13
Student56,Teacher2,directed,user_graph,13,0,0,0,13
Student56,ids7bttey294uy,directed,post_graph,13,0,0,0,13
Student56,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,ids7bttey294uy,directed,post_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student56,ids7bttey294uy,directed,post_graph,13,0,0,0,13
Student56,Teacher2,directed,user_graph,13,0,0,0,13
